"date","country","country_code","ou_date_match","mobility_type","mobility_value"
2020-11-17,"Antigua and Barbuda","ATG","ATG_2020-11-17","parks",51.2857142857143
2020-11-17,"Antigua and Barbuda","ATG","ATG_2020-11-17","transit_stations",-44.8571428571429
2020-11-17,"Antigua and Barbuda","ATG","ATG_2020-11-17","workplaces",-27.5714285714286
2020-11-17,"Antigua and Barbuda","ATG","ATG_2020-11-17","residential",6.42857142857143
2020-11-18,"Antigua and Barbuda","ATG","ATG_2020-11-18","retail_and_recreation",-11.2857142857143
2020-11-18,"Antigua and Barbuda","ATG","ATG_2020-11-18","grocery_and_pharmacy",-4.42857142857143
2020-11-18,"Antigua and Barbuda","ATG","ATG_2020-11-18","parks",55
2020-11-18,"Antigua and Barbuda","ATG","ATG_2020-11-18","transit_stations",-42.4285714285714
2020-11-18,"Antigua and Barbuda","ATG","ATG_2020-11-18","workplaces",-24.5714285714286
2020-11-18,"Antigua and Barbuda","ATG","ATG_2020-11-18","residential",4.42857142857143
2020-11-19,"Antigua and Barbuda","ATG","ATG_2020-11-19","retail_and_recreation",-10.7142857142857
2020-11-19,"Antigua and Barbuda","ATG","ATG_2020-11-19","grocery_and_pharmacy",-4.14285714285714
2020-11-19,"Antigua and Barbuda","ATG","ATG_2020-11-19","parks",56.1428571428571
2020-11-19,"Antigua and Barbuda","ATG","ATG_2020-11-19","transit_stations",-41.7142857142857
2020-11-19,"Antigua and Barbuda","ATG","ATG_2020-11-19","workplaces",-24.4285714285714
2020-11-19,"Antigua and Barbuda","ATG","ATG_2020-11-19","residential",4
2020-11-20,"Antigua and Barbuda","ATG","ATG_2020-11-20","retail_and_recreation",-11
2020-11-20,"Antigua and Barbuda","ATG","ATG_2020-11-20","grocery_and_pharmacy",-4
2020-11-20,"Antigua and Barbuda","ATG","ATG_2020-11-20","parks",56.2857142857143
2020-11-20,"Antigua and Barbuda","ATG","ATG_2020-11-20","transit_stations",-40.8571428571429
2020-11-20,"Antigua and Barbuda","ATG","ATG_2020-11-20","workplaces",-24.4285714285714
2020-11-20,"Antigua and Barbuda","ATG","ATG_2020-11-20","residential",3.85714285714286
2020-11-21,"Antigua and Barbuda","ATG","ATG_2020-11-21","retail_and_recreation",-11.7142857142857
2020-11-21,"Antigua and Barbuda","ATG","ATG_2020-11-21","grocery_and_pharmacy",-4.28571428571429
2020-11-21,"Antigua and Barbuda","ATG","ATG_2020-11-21","parks",56.5714285714286
2020-11-21,"Antigua and Barbuda","ATG","ATG_2020-11-21","transit_stations",-40
2020-11-21,"Antigua and Barbuda","ATG","ATG_2020-11-21","workplaces",-24.1428571428571
2020-11-21,"Antigua and Barbuda","ATG","ATG_2020-11-21","residential",3.85714285714286
2020-11-22,"Antigua and Barbuda","ATG","ATG_2020-11-22","retail_and_recreation",-11.8571428571429
2020-11-22,"Antigua and Barbuda","ATG","ATG_2020-11-22","grocery_and_pharmacy",-4.28571428571429
2020-11-22,"Antigua and Barbuda","ATG","ATG_2020-11-22","parks",56.4285714285714
2020-11-22,"Antigua and Barbuda","ATG","ATG_2020-11-22","transit_stations",-39.5714285714286
2020-11-22,"Antigua and Barbuda","ATG","ATG_2020-11-22","workplaces",-23.7142857142857
2020-11-22,"Antigua and Barbuda","ATG","ATG_2020-11-22","residential",4
2020-11-23,"Antigua and Barbuda","ATG","ATG_2020-11-23","retail_and_recreation",-11.5714285714286
2020-11-23,"Antigua and Barbuda","ATG","ATG_2020-11-23","grocery_and_pharmacy",-3.42857142857143
2020-11-23,"Antigua and Barbuda","ATG","ATG_2020-11-23","parks",57.4285714285714
2020-11-23,"Antigua and Barbuda","ATG","ATG_2020-11-23","transit_stations",-39.2857142857143
2020-11-23,"Antigua and Barbuda","ATG","ATG_2020-11-23","workplaces",-23.8571428571429
2020-11-23,"Antigua and Barbuda","ATG","ATG_2020-11-23","residential",3.71428571428571
2020-11-24,"Antigua and Barbuda","ATG","ATG_2020-11-24","retail_and_recreation",-11.2857142857143
2020-11-24,"Antigua and Barbuda","ATG","ATG_2020-11-24","grocery_and_pharmacy",-3.57142857142857
2020-11-24,"Antigua and Barbuda","ATG","ATG_2020-11-24","parks",57.4285714285714
2020-11-24,"Antigua and Barbuda","ATG","ATG_2020-11-24","transit_stations",-38.2857142857143
2020-11-24,"Antigua and Barbuda","ATG","ATG_2020-11-24","workplaces",-24
2020-11-24,"Antigua and Barbuda","ATG","ATG_2020-11-24","residential",3.57142857142857
2020-11-25,"Antigua and Barbuda","ATG","ATG_2020-11-25","retail_and_recreation",-11.2857142857143
2020-11-25,"Antigua and Barbuda","ATG","ATG_2020-11-25","grocery_and_pharmacy",-4
2020-11-25,"Antigua and Barbuda","ATG","ATG_2020-11-25","parks",57.8571428571429
2020-11-25,"Antigua and Barbuda","ATG","ATG_2020-11-25","transit_stations",-38.7142857142857
2020-11-25,"Antigua and Barbuda","ATG","ATG_2020-11-25","workplaces",-23.8571428571429
2020-11-25,"Antigua and Barbuda","ATG","ATG_2020-11-25","residential",3.42857142857143
2020-11-26,"Antigua and Barbuda","ATG","ATG_2020-11-26","retail_and_recreation",-11.1428571428571
2020-11-26,"Antigua and Barbuda","ATG","ATG_2020-11-26","grocery_and_pharmacy",-4
2020-11-26,"Antigua and Barbuda","ATG","ATG_2020-11-26","parks",58.7142857142857
2020-11-26,"Antigua and Barbuda","ATG","ATG_2020-11-26","transit_stations",-38.5714285714286
2020-11-26,"Antigua and Barbuda","ATG","ATG_2020-11-26","workplaces",-23.5714285714286
2020-11-26,"Antigua and Barbuda","ATG","ATG_2020-11-26","residential",3.28571428571429
2020-11-27,"Antigua and Barbuda","ATG","ATG_2020-11-27","retail_and_recreation",-10.5714285714286
2020-11-27,"Antigua and Barbuda","ATG","ATG_2020-11-27","grocery_and_pharmacy",-4.28571428571429
2020-11-27,"Antigua and Barbuda","ATG","ATG_2020-11-27","parks",58.8571428571429
2020-11-27,"Antigua and Barbuda","ATG","ATG_2020-11-27","transit_stations",-38.7142857142857
2020-11-27,"Antigua and Barbuda","ATG","ATG_2020-11-27","workplaces",-23.5714285714286
2020-11-27,"Antigua and Barbuda","ATG","ATG_2020-11-27","residential",3.28571428571429
2020-11-28,"Antigua and Barbuda","ATG","ATG_2020-11-28","retail_and_recreation",-9.57142857142857
2020-11-28,"Antigua and Barbuda","ATG","ATG_2020-11-28","grocery_and_pharmacy",-4.57142857142857
2020-11-28,"Antigua and Barbuda","ATG","ATG_2020-11-28","parks",59.1428571428571
2020-11-28,"Antigua and Barbuda","ATG","ATG_2020-11-28","transit_stations",-38.7142857142857
2020-11-28,"Antigua and Barbuda","ATG","ATG_2020-11-28","workplaces",-23.5714285714286
2020-11-28,"Antigua and Barbuda","ATG","ATG_2020-11-28","residential",3.28571428571429
2020-11-29,"Antigua and Barbuda","ATG","ATG_2020-11-29","retail_and_recreation",-9
2020-11-29,"Antigua and Barbuda","ATG","ATG_2020-11-29","grocery_and_pharmacy",-4.57142857142857
2020-11-29,"Antigua and Barbuda","ATG","ATG_2020-11-29","parks",60.1428571428571
2020-11-29,"Antigua and Barbuda","ATG","ATG_2020-11-29","transit_stations",-38
2020-11-29,"Antigua and Barbuda","ATG","ATG_2020-11-29","workplaces",-23.7142857142857
2020-11-29,"Antigua and Barbuda","ATG","ATG_2020-11-29","residential",3.28571428571429
2020-11-30,"Antigua and Barbuda","ATG","ATG_2020-11-30","retail_and_recreation",-8
2020-11-30,"Antigua and Barbuda","ATG","ATG_2020-11-30","grocery_and_pharmacy",-4.42857142857143
2020-11-30,"Antigua and Barbuda","ATG","ATG_2020-11-30","parks",60.1428571428571
2020-11-30,"Antigua and Barbuda","ATG","ATG_2020-11-30","transit_stations",-37.5714285714286
2020-11-30,"Antigua and Barbuda","ATG","ATG_2020-11-30","workplaces",-23.5714285714286
2020-11-30,"Antigua and Barbuda","ATG","ATG_2020-11-30","residential",3.28571428571429
2020-12-01,"Antigua and Barbuda","ATG","ATG_2020-12-01","retail_and_recreation",-7.14285714285714
2020-12-01,"Antigua and Barbuda","ATG","ATG_2020-12-01","grocery_and_pharmacy",-3.14285714285714
2020-12-01,"Antigua and Barbuda","ATG","ATG_2020-12-01","parks",60.5714285714286
2020-12-01,"Antigua and Barbuda","ATG","ATG_2020-12-01","transit_stations",-37.2857142857143
2020-12-01,"Antigua and Barbuda","ATG","ATG_2020-12-01","workplaces",-23.4285714285714
2020-12-01,"Antigua and Barbuda","ATG","ATG_2020-12-01","residential",3.28571428571429
2020-12-02,"Antigua and Barbuda","ATG","ATG_2020-12-02","retail_and_recreation",-6
2020-12-02,"Antigua and Barbuda","ATG","ATG_2020-12-02","grocery_and_pharmacy",-2.14285714285714
2020-12-02,"Antigua and Barbuda","ATG","ATG_2020-12-02","parks",61.1428571428571
2020-12-02,"Antigua and Barbuda","ATG","ATG_2020-12-02","transit_stations",-36.1428571428571
2020-12-02,"Antigua and Barbuda","ATG","ATG_2020-12-02","workplaces",-23.2857142857143
2020-12-02,"Antigua and Barbuda","ATG","ATG_2020-12-02","residential",3.28571428571429
2020-12-03,"Antigua and Barbuda","ATG","ATG_2020-12-03","retail_and_recreation",-4.85714285714286
2020-12-03,"Antigua and Barbuda","ATG","ATG_2020-12-03","grocery_and_pharmacy",-1.42857142857143
2020-12-03,"Antigua and Barbuda","ATG","ATG_2020-12-03","parks",61.2857142857143
2020-12-03,"Antigua and Barbuda","ATG","ATG_2020-12-03","transit_stations",-35.7142857142857
2020-12-03,"Antigua and Barbuda","ATG","ATG_2020-12-03","workplaces",-23.4285714285714
2020-12-03,"Antigua and Barbuda","ATG","ATG_2020-12-03","residential",3.14285714285714
2020-12-04,"Antigua and Barbuda","ATG","ATG_2020-12-04","retail_and_recreation",-5.14285714285714
2020-12-04,"Antigua and Barbuda","ATG","ATG_2020-12-04","grocery_and_pharmacy",-0.857142857142857
2020-12-04,"Antigua and Barbuda","ATG","ATG_2020-12-04","parks",60.4285714285714
2020-12-04,"Antigua and Barbuda","ATG","ATG_2020-12-04","transit_stations",-34.8571428571429
2020-12-04,"Antigua and Barbuda","ATG","ATG_2020-12-04","workplaces",-23.2857142857143
2020-12-04,"Antigua and Barbuda","ATG","ATG_2020-12-04","residential",3.28571428571429
2020-12-05,"Antigua and Barbuda","ATG","ATG_2020-12-05","retail_and_recreation",-4.85714285714286
2020-12-05,"Antigua and Barbuda","ATG","ATG_2020-12-05","grocery_and_pharmacy",0.142857142857143
2020-12-05,"Antigua and Barbuda","ATG","ATG_2020-12-05","parks",60.2857142857143
2020-12-05,"Antigua and Barbuda","ATG","ATG_2020-12-05","transit_stations",-33.4285714285714
2020-12-05,"Antigua and Barbuda","ATG","ATG_2020-12-05","workplaces",-22.8571428571429
2020-12-05,"Antigua and Barbuda","ATG","ATG_2020-12-05","residential",3.14285714285714
2020-12-06,"Antigua and Barbuda","ATG","ATG_2020-12-06","retail_and_recreation",-4.71428571428571
2020-12-06,"Antigua and Barbuda","ATG","ATG_2020-12-06","grocery_and_pharmacy",0.714285714285714
2020-12-06,"Antigua and Barbuda","ATG","ATG_2020-12-06","parks",60
2020-12-06,"Antigua and Barbuda","ATG","ATG_2020-12-06","transit_stations",-32.7142857142857
2020-12-06,"Antigua and Barbuda","ATG","ATG_2020-12-06","workplaces",-22.4285714285714
2020-12-06,"Antigua and Barbuda","ATG","ATG_2020-12-06","residential",2.85714285714286
2020-12-07,"Antigua and Barbuda","ATG","ATG_2020-12-07","retail_and_recreation",-4.57142857142857
2020-12-07,"Antigua and Barbuda","ATG","ATG_2020-12-07","grocery_and_pharmacy",1.14285714285714
2020-12-07,"Antigua and Barbuda","ATG","ATG_2020-12-07","parks",60.8571428571429
2020-12-07,"Antigua and Barbuda","ATG","ATG_2020-12-07","transit_stations",-32.5714285714286
2020-12-07,"Antigua and Barbuda","ATG","ATG_2020-12-07","workplaces",-22.4285714285714
2020-12-07,"Antigua and Barbuda","ATG","ATG_2020-12-07","residential",2.71428571428571
2020-12-08,"Antigua and Barbuda","ATG","ATG_2020-12-08","retail_and_recreation",-4
2020-12-08,"Antigua and Barbuda","ATG","ATG_2020-12-08","grocery_and_pharmacy",1.28571428571429
2020-12-08,"Antigua and Barbuda","ATG","ATG_2020-12-08","parks",60.5714285714286
2020-12-08,"Antigua and Barbuda","ATG","ATG_2020-12-08","transit_stations",-32.8571428571429
2020-12-08,"Antigua and Barbuda","ATG","ATG_2020-12-08","workplaces",-22.4285714285714
2020-12-08,"Antigua and Barbuda","ATG","ATG_2020-12-08","residential",2.57142857142857
2020-12-09,"Antigua and Barbuda","ATG","ATG_2020-12-09","retail_and_recreation",-9.85714285714286
2020-12-09,"Antigua and Barbuda","ATG","ATG_2020-12-09","grocery_and_pharmacy",-2.57142857142857
2020-12-09,"Antigua and Barbuda","ATG","ATG_2020-12-09","parks",60.1428571428571
2020-12-09,"Antigua and Barbuda","ATG","ATG_2020-12-09","transit_stations",-38.4285714285714
2020-12-09,"Antigua and Barbuda","ATG","ATG_2020-12-09","workplaces",-29.8571428571429
2020-12-09,"Antigua and Barbuda","ATG","ATG_2020-12-09","residential",5.28571428571429
2020-12-10,"Antigua and Barbuda","ATG","ATG_2020-12-10","retail_and_recreation",-10.1428571428571
2020-12-10,"Antigua and Barbuda","ATG","ATG_2020-12-10","grocery_and_pharmacy",-2.57142857142857
2020-12-10,"Antigua and Barbuda","ATG","ATG_2020-12-10","parks",60.2857142857143
2020-12-10,"Antigua and Barbuda","ATG","ATG_2020-12-10","transit_stations",-38.5714285714286
2020-12-10,"Antigua and Barbuda","ATG","ATG_2020-12-10","workplaces",-29.8571428571429
2020-12-10,"Antigua and Barbuda","ATG","ATG_2020-12-10","residential",5.28571428571429
2020-12-11,"Antigua and Barbuda","ATG","ATG_2020-12-11","retail_and_recreation",-9
2020-12-11,"Antigua and Barbuda","ATG","ATG_2020-12-11","grocery_and_pharmacy",-2
2020-12-11,"Antigua and Barbuda","ATG","ATG_2020-12-11","parks",61.5714285714286
2020-12-11,"Antigua and Barbuda","ATG","ATG_2020-12-11","transit_stations",-39
2020-12-11,"Antigua and Barbuda","ATG","ATG_2020-12-11","workplaces",-30.1428571428571
2020-12-11,"Antigua and Barbuda","ATG","ATG_2020-12-11","residential",5.14285714285714
2020-12-12,"Antigua and Barbuda","ATG","ATG_2020-12-12","retail_and_recreation",-8
2020-12-12,"Antigua and Barbuda","ATG","ATG_2020-12-12","grocery_and_pharmacy",-1.71428571428571
2020-12-12,"Antigua and Barbuda","ATG","ATG_2020-12-12","parks",62.2857142857143
2020-12-12,"Antigua and Barbuda","ATG","ATG_2020-12-12","transit_stations",-38.8571428571429
2020-12-12,"Antigua and Barbuda","ATG","ATG_2020-12-12","workplaces",-29.4285714285714
2020-12-12,"Antigua and Barbuda","ATG","ATG_2020-12-12","residential",4.85714285714286
2020-12-13,"Antigua and Barbuda","ATG","ATG_2020-12-13","retail_and_recreation",-6.14285714285714
2020-12-13,"Antigua and Barbuda","ATG","ATG_2020-12-13","grocery_and_pharmacy",-1.14285714285714
2020-12-13,"Antigua and Barbuda","ATG","ATG_2020-12-13","parks",64
2020-12-13,"Antigua and Barbuda","ATG","ATG_2020-12-13","transit_stations",-38.5714285714286
2020-12-13,"Antigua and Barbuda","ATG","ATG_2020-12-13","workplaces",-28.7142857142857
2020-12-13,"Antigua and Barbuda","ATG","ATG_2020-12-13","residential",4.71428571428571
2020-12-14,"Antigua and Barbuda","ATG","ATG_2020-12-14","retail_and_recreation",-6.14285714285714
2020-12-14,"Antigua and Barbuda","ATG","ATG_2020-12-14","grocery_and_pharmacy",-1.28571428571429
2020-12-14,"Antigua and Barbuda","ATG","ATG_2020-12-14","parks",64.2857142857143
2020-12-14,"Antigua and Barbuda","ATG","ATG_2020-12-14","transit_stations",-38.7142857142857
2020-12-14,"Antigua and Barbuda","ATG","ATG_2020-12-14","workplaces",-29.8571428571429
2020-12-14,"Antigua and Barbuda","ATG","ATG_2020-12-14","residential",5
2020-12-15,"Antigua and Barbuda","ATG","ATG_2020-12-15","retail_and_recreation",-5.85714285714286
2020-12-15,"Antigua and Barbuda","ATG","ATG_2020-12-15","grocery_and_pharmacy",-2
2020-12-15,"Antigua and Barbuda","ATG","ATG_2020-12-15","parks",65
2020-12-15,"Antigua and Barbuda","ATG","ATG_2020-12-15","transit_stations",-39.4285714285714
2020-12-15,"Antigua and Barbuda","ATG","ATG_2020-12-15","workplaces",-31.1428571428571
2020-12-15,"Antigua and Barbuda","ATG","ATG_2020-12-15","residential",5.57142857142857
2020-12-16,"Antigua and Barbuda","ATG","ATG_2020-12-16","retail_and_recreation",0.428571428571429
2020-12-16,"Antigua and Barbuda","ATG","ATG_2020-12-16","grocery_and_pharmacy",1.85714285714286
2020-12-16,"Antigua and Barbuda","ATG","ATG_2020-12-16","parks",66
2020-12-16,"Antigua and Barbuda","ATG","ATG_2020-12-16","transit_stations",-34.5714285714286
2020-12-16,"Antigua and Barbuda","ATG","ATG_2020-12-16","workplaces",-25
2020-12-16,"Antigua and Barbuda","ATG","ATG_2020-12-16","residential",3
2020-12-17,"Antigua and Barbuda","ATG","ATG_2020-12-17","retail_and_recreation",1
2020-12-17,"Antigua and Barbuda","ATG","ATG_2020-12-17","grocery_and_pharmacy",2.14285714285714
2020-12-17,"Antigua and Barbuda","ATG","ATG_2020-12-17","parks",66.8571428571429
2020-12-17,"Antigua and Barbuda","ATG","ATG_2020-12-17","transit_stations",-34.2857142857143
2020-12-17,"Antigua and Barbuda","ATG","ATG_2020-12-17","workplaces",-26.4285714285714
2020-12-17,"Antigua and Barbuda","ATG","ATG_2020-12-17","residential",3.28571428571429
2020-12-18,"Antigua and Barbuda","ATG","ATG_2020-12-18","retail_and_recreation",2.42857142857143
2020-12-18,"Antigua and Barbuda","ATG","ATG_2020-12-18","grocery_and_pharmacy",3.71428571428571
2020-12-18,"Antigua and Barbuda","ATG","ATG_2020-12-18","parks",67.4285714285714
2020-12-18,"Antigua and Barbuda","ATG","ATG_2020-12-18","transit_stations",-33.4285714285714
2020-12-18,"Antigua and Barbuda","ATG","ATG_2020-12-18","workplaces",-27.5714285714286
2020-12-18,"Antigua and Barbuda","ATG","ATG_2020-12-18","residential",3
2020-12-19,"Antigua and Barbuda","ATG","ATG_2020-12-19","retail_and_recreation",3.85714285714286
2020-12-19,"Antigua and Barbuda","ATG","ATG_2020-12-19","grocery_and_pharmacy",5.14285714285714
2020-12-19,"Antigua and Barbuda","ATG","ATG_2020-12-19","parks",68
2020-12-19,"Antigua and Barbuda","ATG","ATG_2020-12-19","transit_stations",-32.5714285714286
2020-12-19,"Antigua and Barbuda","ATG","ATG_2020-12-19","workplaces",-27.5714285714286
2020-12-19,"Antigua and Barbuda","ATG","ATG_2020-12-19","residential",2.42857142857143
2020-12-20,"Antigua and Barbuda","ATG","ATG_2020-12-20","retail_and_recreation",7.14285714285714
2020-12-20,"Antigua and Barbuda","ATG","ATG_2020-12-20","grocery_and_pharmacy",8
2020-12-20,"Antigua and Barbuda","ATG","ATG_2020-12-20","parks",70.4285714285714
2020-12-20,"Antigua and Barbuda","ATG","ATG_2020-12-20","transit_stations",-31.5714285714286
2020-12-20,"Antigua and Barbuda","ATG","ATG_2020-12-20","workplaces",-27
2020-12-20,"Antigua and Barbuda","ATG","ATG_2020-12-20","residential",1.71428571428571
2020-12-21,"Antigua and Barbuda","ATG","ATG_2020-12-21","retail_and_recreation",8.85714285714286
2020-12-21,"Antigua and Barbuda","ATG","ATG_2020-12-21","grocery_and_pharmacy",10
2020-12-21,"Antigua and Barbuda","ATG","ATG_2020-12-21","parks",71.4285714285714
2020-12-21,"Antigua and Barbuda","ATG","ATG_2020-12-21","transit_stations",-30.4285714285714
2020-12-21,"Antigua and Barbuda","ATG","ATG_2020-12-21","workplaces",-27.4285714285714
2020-12-21,"Antigua and Barbuda","ATG","ATG_2020-12-21","residential",1.57142857142857
2020-12-22,"Antigua and Barbuda","ATG","ATG_2020-12-22","retail_and_recreation",10.4285714285714
2020-12-22,"Antigua and Barbuda","ATG","ATG_2020-12-22","grocery_and_pharmacy",13
2020-12-22,"Antigua and Barbuda","ATG","ATG_2020-12-22","parks",73.8571428571429
2020-12-22,"Antigua and Barbuda","ATG","ATG_2020-12-22","transit_stations",-28.7142857142857
2020-12-22,"Antigua and Barbuda","ATG","ATG_2020-12-22","workplaces",-27.8571428571429
2020-12-22,"Antigua and Barbuda","ATG","ATG_2020-12-22","residential",1
2020-12-23,"Antigua and Barbuda","ATG","ATG_2020-12-23","retail_and_recreation",13.2857142857143
2020-12-23,"Antigua and Barbuda","ATG","ATG_2020-12-23","grocery_and_pharmacy",17.4285714285714
2020-12-23,"Antigua and Barbuda","ATG","ATG_2020-12-23","parks",76.4285714285714
2020-12-23,"Antigua and Barbuda","ATG","ATG_2020-12-23","transit_stations",-26
2020-12-23,"Antigua and Barbuda","ATG","ATG_2020-12-23","workplaces",-28.5714285714286
2020-12-23,"Antigua and Barbuda","ATG","ATG_2020-12-23","residential",0.714285714285714
2020-12-24,"Antigua and Barbuda","ATG","ATG_2020-12-24","retail_and_recreation",17.8571428571429
2020-12-24,"Antigua and Barbuda","ATG","ATG_2020-12-24","grocery_and_pharmacy",24.5714285714286
2020-12-24,"Antigua and Barbuda","ATG","ATG_2020-12-24","parks",79.4285714285714
2020-12-24,"Antigua and Barbuda","ATG","ATG_2020-12-24","transit_stations",-21.7142857142857
2020-12-24,"Antigua and Barbuda","ATG","ATG_2020-12-24","workplaces",-29.1428571428571
2020-12-24,"Antigua and Barbuda","ATG","ATG_2020-12-24","residential",0
2020-12-25,"Antigua and Barbuda","ATG","ATG_2020-12-25","retail_and_recreation",7.57142857142857
2020-12-25,"Antigua and Barbuda","ATG","ATG_2020-12-25","grocery_and_pharmacy",18.2857142857143
2020-12-25,"Antigua and Barbuda","ATG","ATG_2020-12-25","parks",81
2020-12-25,"Antigua and Barbuda","ATG","ATG_2020-12-25","transit_stations",-28.5714285714286
2020-12-25,"Antigua and Barbuda","ATG","ATG_2020-12-25","workplaces",-36
2020-12-25,"Antigua and Barbuda","ATG","ATG_2020-12-25","residential",3
2020-12-26,"Antigua and Barbuda","ATG","ATG_2020-12-26","retail_and_recreation",2.42857142857143
2020-12-26,"Antigua and Barbuda","ATG","ATG_2020-12-26","grocery_and_pharmacy",14.1428571428571
2020-12-26,"Antigua and Barbuda","ATG","ATG_2020-12-26","parks",81
2020-12-26,"Antigua and Barbuda","ATG","ATG_2020-12-26","transit_stations",-31.4285714285714
2020-12-26,"Antigua and Barbuda","ATG","ATG_2020-12-26","workplaces",-37.7142857142857
2020-12-26,"Antigua and Barbuda","ATG","ATG_2020-12-26","residential",4.28571428571429
2020-12-27,"Antigua and Barbuda","ATG","ATG_2020-12-27","retail_and_recreation",-3.28571428571429
2020-12-27,"Antigua and Barbuda","ATG","ATG_2020-12-27","grocery_and_pharmacy",9.42857142857143
2020-12-27,"Antigua and Barbuda","ATG","ATG_2020-12-27","parks",80.4285714285714
2020-12-27,"Antigua and Barbuda","ATG","ATG_2020-12-27","transit_stations",-32.2857142857143
2020-12-27,"Antigua and Barbuda","ATG","ATG_2020-12-27","workplaces",-38.7142857142857
2020-12-27,"Antigua and Barbuda","ATG","ATG_2020-12-27","residential",5
2020-12-28,"Antigua and Barbuda","ATG","ATG_2020-12-28","retail_and_recreation",-10.7142857142857
2020-12-28,"Antigua and Barbuda","ATG","ATG_2020-12-28","grocery_and_pharmacy",3.14285714285714
2020-12-28,"Antigua and Barbuda","ATG","ATG_2020-12-28","parks",79.8571428571429
2020-12-28,"Antigua and Barbuda","ATG","ATG_2020-12-28","transit_stations",-38.2857142857143
2020-12-28,"Antigua and Barbuda","ATG","ATG_2020-12-28","workplaces",-44.4285714285714
2020-12-28,"Antigua and Barbuda","ATG","ATG_2020-12-28","residential",7.57142857142857
2020-12-29,"Antigua and Barbuda","ATG","ATG_2020-12-29","retail_and_recreation",-12
2020-12-29,"Antigua and Barbuda","ATG","ATG_2020-12-29","grocery_and_pharmacy",0.714285714285714
2020-12-29,"Antigua and Barbuda","ATG","ATG_2020-12-29","parks",79.1428571428571
2020-12-29,"Antigua and Barbuda","ATG","ATG_2020-12-29","transit_stations",-39
2020-12-29,"Antigua and Barbuda","ATG","ATG_2020-12-29","workplaces",-44.7142857142857
2020-12-29,"Antigua and Barbuda","ATG","ATG_2020-12-29","residential",8.14285714285714
2020-12-30,"Antigua and Barbuda","ATG","ATG_2020-12-30","retail_and_recreation",-14
2020-12-30,"Antigua and Barbuda","ATG","ATG_2020-12-30","grocery_and_pharmacy",-3.14285714285714
2020-12-30,"Antigua and Barbuda","ATG","ATG_2020-12-30","parks",78.4285714285714
2020-12-30,"Antigua and Barbuda","ATG","ATG_2020-12-30","transit_stations",-40.8571428571429
2020-12-30,"Antigua and Barbuda","ATG","ATG_2020-12-30","workplaces",-44.7142857142857
2020-12-30,"Antigua and Barbuda","ATG","ATG_2020-12-30","residential",8.71428571428571
2020-12-31,"Antigua and Barbuda","ATG","ATG_2020-12-31","retail_and_recreation",-17.1428571428571
2020-12-31,"Antigua and Barbuda","ATG","ATG_2020-12-31","grocery_and_pharmacy",-7.71428571428571
2020-12-31,"Antigua and Barbuda","ATG","ATG_2020-12-31","parks",77
2020-12-31,"Antigua and Barbuda","ATG","ATG_2020-12-31","transit_stations",-45.5714285714286
2020-12-31,"Antigua and Barbuda","ATG","ATG_2020-12-31","workplaces",-44.5714285714286
2020-12-31,"Antigua and Barbuda","ATG","ATG_2020-12-31","residential",8.85714285714286
2021-01-01,"Antigua and Barbuda","ATG","ATG_2021-01-01","retail_and_recreation",-16.1428571428571
2021-01-01,"Antigua and Barbuda","ATG","ATG_2021-01-01","grocery_and_pharmacy",-8.85714285714286
2021-01-01,"Antigua and Barbuda","ATG","ATG_2021-01-01","parks",74.8571428571429
2021-01-01,"Antigua and Barbuda","ATG","ATG_2021-01-01","transit_stations",-45
2021-01-01,"Antigua and Barbuda","ATG","ATG_2021-01-01","workplaces",-44.1428571428571
2021-01-01,"Antigua and Barbuda","ATG","ATG_2021-01-01","residential",9.28571428571429
2021-01-02,"Antigua and Barbuda","ATG","ATG_2021-01-02","retail_and_recreation",-13.8571428571429
2021-01-02,"Antigua and Barbuda","ATG","ATG_2021-01-02","grocery_and_pharmacy",-7
2021-01-02,"Antigua and Barbuda","ATG","ATG_2021-01-02","parks",75
2021-01-02,"Antigua and Barbuda","ATG","ATG_2021-01-02","transit_stations",-44.2857142857143
2021-01-02,"Antigua and Barbuda","ATG","ATG_2021-01-02","workplaces",-43.1428571428571
2021-01-02,"Antigua and Barbuda","ATG","ATG_2021-01-02","residential",9.28571428571429
2021-01-03,"Antigua and Barbuda","ATG","ATG_2021-01-03","retail_and_recreation",-13.5714285714286
2021-01-03,"Antigua and Barbuda","ATG","ATG_2021-01-03","grocery_and_pharmacy",-6.42857142857143
2021-01-03,"Antigua and Barbuda","ATG","ATG_2021-01-03","parks",73.7142857142857
2021-01-03,"Antigua and Barbuda","ATG","ATG_2021-01-03","transit_stations",-44
2021-01-03,"Antigua and Barbuda","ATG","ATG_2021-01-03","workplaces",-43.2857142857143
2021-01-03,"Antigua and Barbuda","ATG","ATG_2021-01-03","residential",9.42857142857143
2021-01-04,"Antigua and Barbuda","ATG","ATG_2021-01-04","retail_and_recreation",-7.85714285714286
2021-01-04,"Antigua and Barbuda","ATG","ATG_2021-01-04","grocery_and_pharmacy",-1.57142857142857
2021-01-04,"Antigua and Barbuda","ATG","ATG_2021-01-04","parks",73.4285714285714
2021-01-04,"Antigua and Barbuda","ATG","ATG_2021-01-04","transit_stations",-37.8571428571429
2021-01-04,"Antigua and Barbuda","ATG","ATG_2021-01-04","workplaces",-36.1428571428571
