country_code,date,pop,daily.inc,cum.inc,inc.raw,ci.2wk,n.2wk,n.cum,spline,daily.ci.change,epi.curve.cat,hbg.cat,numDaysDownward,rebound,pct.n.2wk,rate_cut,slope_cut,hb_cut,datatype,date_text,epi.curve.map.cat,growth.cat.labels,growth.map.cat.labels,data_source,ou_cut_src_match
ETH,2021-08-30,110871031,1.2986775083359134,273.28754098598966,0.6250505598707745,15.196034390624504,16848,306810,1.2147349483504581,0.03842759906144885,elevated incidence plateau,not hbg,0,rebound,5.4913464359049575,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,ETH_0.1_10_JHU
FIN,2021-08-30,5587442,10.605415296864521,2234.521117688048,8.447514980916132,153.6123327991595,8583,126565,11.72900459455629,-0.05679014564305892,decline,not hbg,3,none,6.7814956741595225,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,FIN_0.1_10_JHU
FJI,2021-08-30,939535,30.759897183181238,4829.820830821326,19.5841559920599,598.5939853225264,5624,46211,32.57586728817811,-2.5166494984757812,decline,not hbg,19,none,12.170262491614551,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,FJI_0.1_10_JHU
FRA,2021-08-30,68084217,26.57863737032676,9971.508626483244,11.291897503939863,408.81427776425517,278338,6834834,31.33927089971971,-0.24988721079931606,decline,not hbg,4,none,4.072344697764422,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,FRA_0.1_10_JHU
GAB,2021-08-30,2284912,0.6377238410682367,1128.2710231291182,0,9.278256668090535,212,25819,0.8009936020985311,0.014203437124017476,low incidence plateau,not hbg,1,none,0.8211007397652891,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,GAB_0.1_10_JHU
GBR,2021-08-30,67081000,49.78416285642015,9976.780949257507,39.18397161640405,691.2150981649047,463674,6789189,48.2440162629528,0.2436236992049525,elevated incidence growth,hbg,0,rebound,6.829593343181344,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,GBR_0.1_10_JHU
GEO,2021-08-30,4933674,80.887271548836,10852.642472931937,38.81488724224584,1231.921687569953,60779,545033,98.8368908011977,0.722024131813295,elevated incidence growth,hbg,0,rebound,11.151434867246572,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,GEO_0.1_10_JHU
GHA,2021-08-30,32372889,1.3962300368064575,361.0026896271136,1.9460728389115967,21.728057696673318,7034,118266,1.628722287253463,0.007576902517309611,elevated incidence plateau,not hbg,0,rebound,5.947609625758883,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,GHA_0.1_10_JHU
GIN,2021-08-30,12877894,0.6633737739149979,226.61203099557383,1.4831617654253093,9.955043891493432,1282,29400,0.8358014767024101,-0.01620842149573049,decline,not hbg,5,none,4.360544217687075,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,GIN_0.1_10_JHU
GMB,2021-08-30,2221301,1.4663221495613357,430.0118328338727,3.241343699030433,22.644387230726522,503,9698,1.3961288011127178,-0.12602160360937478,decline,not hbg,13,none,5.186636419880387,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,GMB_0.1_10_JHU
GNB,2021-08-30,1976187,1.7927742378919902,288.28243481006604,0,32.53740663206469,643,5766,2.52950029684023,0.006536646385712596,elevated incidence plateau,not hbg,0,rebound,11.15157821713493,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,GNB_0.1_10_JHU
GNQ,2021-08-30,857008,4.61739313652015,1074.1690025897408,0,41.30649888915855,354,9326,2.72696437236526,0.12422451440329899,elevated incidence growth,not hbg,0,rebound,3.795839588247909,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,GNQ_0.1_10_JHU
GRC,2021-08-30,10569703,29.526441214640727,5449.366525652207,22.16713184845402,419.3211483804225,44321,583658,31.338376022923196,0.11602583319452414,elevated incidence growth,hbg,0,rebound,7.593659300480761,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,GRC_0.1_10_JHU
GRD,2021-08-30,113570,16.98134567730412,269.0599881759519,0,148.80690323148724,169,357,11.54220216116106,0.618076100446245,elevated incidence growth,hbg,0,rebound,47.33893557422969,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,GRD_0.1_10_JHU
GTM,2021-08-30,17422821,21.147961220352045,2627.8875439123367,4.247303005638409,298.47060932325485,52002,465799,22.540919664664397,0.2430954581933437,elevated incidence growth,hbg,0,rebound,11.164042859688408,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,GTM_0.1_10_JHU
GUY,2021-08-30,787971,19.344439253293785,3168.0462497078843,10.152657902384732,231.9882330694909,1828,25403,16.54490763506608,0.40119796754539677,elevated incidence growth,hbg,0,rebound,7.196000472385151,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,GUY_0.1_10_JHU
HKG,2021-08-30,7263234,0.09440894864664529,166.45674443564477,0.04130391503289031,1.01882990414461,74,12110,0.07645376100979959,0.002233778208490926,low incidence plateau,not hbg,209,none,0.611065235342692,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,HKG_0.1_10_JHU
HND,2021-08-30,9346277,13.857312993642608,3576.790140991052,35.93944412304493,202.49774321903806,18926,338757,14.76380893379104,-0.04088311083530903,decline,not hbg,3,none,5.586895621345094,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,HND_0.1_10_JHU
HRV,2021-08-30,4208973,11.852229578502374,8839.855776151162,3.302468321844783,148.777385837353,6262,373330,11.42283926156147,0.314433998797533,elevated incidence growth,hbg,0,rebound,1.6773364047893287,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,HRV_0.1_10_JHU
HTI,2021-08-30,11198240,0.16711809815012657,185.83787656427643,0.15180957007529755,2.6254125648316062,294,20850,0.16805511551177252,-0.0044997276327932234,decline,not hbg,58,none,1.410071942446043,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,HTI_0.1_10_JHU
HUN,2021-08-30,9728337,1.6241213683279057,8342.935253403095,5.355488815817133,17.71114631411365,1723,812227,1.2076888874795084,0.03422849040046898,elevated incidence plateau,not hbg,0,rebound,0.21213281508740783,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,HUN_0.1_10_JHU
IDN,2021-08-30,275122131,4.683997699085467,1472.312101483188,1.9758497726960396,75.4315907795874,207529,4079267,4.507863529380744,-0.3654410651895889,decline,not hbg,26,none,5.087409085995106,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,IDN_0.1_10_JHU
IND,2021-08-30,1339330514,3.1370363980440743,2437.527850255063,2.3101840566293554,38.69104710026795,518201,32768880,2.696616483720138,-0.0014927891089426355,decline,not hbg,15,none,1.5813814814543554,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,IND_0.1_10_JHU
IRL,2021-08-30,5224884,33.788856775166096,6621.546867971478,24.727821708577647,476.12540297545365,24877,351065,36.708879331487196,0.30605706914340175,elevated incidence growth,hbg,0,rebound,7.086152137068634,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,IRL_0.1_10_JHU
IRN,2021-08-30,85888910,40.74582254815323,5661.545161734418,39.329873903394514,574.8460424052419,493729,4960744,44.02202879520215,0.08560451393361729,elevated incidence plateau,not hbg,0,rebound,9.952720801557186,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,IRN_0.1_10_JHU
IRQ,2021-08-30,39650145,17.64468416734144,4694.766113537722,17.094515038974006,243.67880621874065,96619,1881213,16.781088469740098,-0.4368995272345073,decline,not hbg,15,none,5.135994701291135,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,IRQ_0.1_10_JHU
ISL,2021-08-30,354234,21.2934307346477,2964.948915930471,13.268065741854254,318.15127853339845,1127,10705,23.86842769413739,-0.3489190259632097,decline,not hbg,7,none,10.527790751985053,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,ISL_0.1_10_JHU
ISR,2021-08-30,8787045,101.41228202590173,11788.19663330668,112.42687388080977,1290.8776499949654,113430,1061488,102.11688255859585,2.7150888829853304,elevated incidence growth,hbg,0,rebound,10.685942752061257,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,ISR_0.1_10_JHU
ITA,2021-08-30,62390364,10.468649568110777,7238.602926384136,6.81675779291815,144.51109789966904,90161,4534499,11.030215209268654,0.06720569455317241,elevated incidence plateau,not hbg,0,rebound,1.9883343231523483,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,ITA_0.1_10_JHU
JAM,2021-08-30,2816602,23.787528376391037,2314.272912639313,26.23728876142245,317.5457519379738,8944,67402,24.954104703914577,0.6994346819372056,elevated incidence growth,hbg,0,rebound,13.269635915848193,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,JAM_0.1_10_JHU
JOR,2021-08-30,10909567,7.606691840813255,7275.237020340561,10.064560765793912,106.58534843775124,11628,796259,7.985704277873486,4.7459598052483815e-4,elevated incidence plateau,not hbg,0,rebound,1.4603288628448783,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,JOR_0.1_10_JHU
JPN,2021-08-30,124687293,17.264103132901255,1134.3636161178715,10.927336436761042,248.76793178916785,310182,1473847,19.78916966999916,0.40826306442771665,elevated incidence growth,hbg,0,rebound,21.045739483134952,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,JPN_0.1_10_JHU
KAZ,2021-08-30,19245793,31.53342209831135,4377.017430696227,22.659497584744884,478.23438608115566,92040,859203,36.28327050158147,-0.2892079414957161,decline,not hbg,5,none,10.712253099674932,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,KAZ_0.1_10_JHU
KEN,2021-08-30,54685051,1.4812091882295704,426.95267069292066,0.63271404830545,25.40365190479571,13892,235298,2.009472822011393,-0.010129917534106685,decline,not hbg,2,none,5.904002583957365,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,KEN_0.1_10_JHU
KGZ,2021-08-30,6018789,3.4202418934632988,2907.5497698006316,2.5254249650552625,54.19694892112011,3262,175589,1.5595946593020122,-0.46143209895569687,decline,not hbg,35,none,1.8577473531941069,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,KGZ_0.1_10_JHU
KHM,2021-08-30,17304363,2.456027997101046,527.9948349277165,2.357786877217035,37.99619783750484,6575,92616,2.4152659109159598,-0.05228386850328971,decline,not hbg,37,none,7.099205320894877,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,KHM_0.1_10_JHU
KIR,2021-08-30,113001,0,1.7698958416297201,0,0,0,2,4.9611456894468646e-5,-6.494577228749163e-6,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,JHU,KIR_0.1_10_JHU
KNA,2021-08-30,54149,60.679131391425244,1818.2633632595773,0,735.0089567674381,398,1053,57.13012084313399,2.5232790521347592,elevated incidence growth,hbg,0,rebound,37.79677113010446,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,KNA_0.1_10_JHU
KOR,2021-08-30,51715162,3.351876904936603,477.0374968287139,2.649126381930313,47.50444366779709,24567,251421,3.5182582464127337,0.005939542760616312,elevated incidence plateau,not hbg,0,rebound,9.7712601572661,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,KOR_0.1_10_JHU
KWT,2021-08-30,3032065,6.134433133855055,13494.97077781267,6.068471487253737,94.09428887573449,2853,409736,2.5194337863072946,-0.8177554500791395,decline,not hbg,47,none,0.6963020090985415,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,KWT_0.1_10_JHU
LAO,2021-08-30,7574356,4.13990877338523,187.18045845368619,2.3104274475612185,57.76068618903042,4375,14816,4.704652292494398,0.057997061443589425,elevated incidence plateau,not hbg,0,rebound,29.528887688984884,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,LAO_0.1_10_JHU
LBN,2021-08-30,5261372,22.93263864580149,11363.841978860266,14.729998182983449,332.7649137905464,17508,601226,26.41218798128249,-0.003039875569674416,decline,not hbg,1,none,2.912049711755646,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,LBN_0.1_10_JHU
LBR,2021-08-30,5214030,0.18357064634129472,106.30658325435685,1.0740252741161826,1.726112047686712,90,5594,0.018629071780027404,8.559773012277656e-4,low incidence plateau,not hbg,47,none,1.6088666428316054,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,LBR_0.1_10_JHU
LBY,2021-08-30,7017224,21.563268568066633,4320.4895350558645,23.912589935849276,325.6700940428864,22853,307471,22.637861445517157,-0.5187564396057067,decline,not hbg,17,none,7.4325708766029965,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,LBY_0.1_10_JHU
LCA,2021-08-30,166637,79.12837056424723,4673.117529205913,26.404700036606513,1008.1794559431578,1680,8155,83.24004735016804,2.797314494661993,elevated incidence growth,hbg,0,rebound,20.600858369098713,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,LCA_0.1_10_JHU
LIE,2021-08-30,39425,13.769363166953553,8252.55910861491,7.609384908053266,266.3284717818633,105,3266,22.271628303507473,0.4117935898411488,elevated incidence growth,hbg,0,rebound,3.2149418248622172,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,LIE_0.1_10_JHU
LKA,2021-08-30,23044123,25.867146876698826,1810.010300674059,43.013136147554846,336.194178446279,77473,436081,24.494733466779252,0.5732281977930438,elevated incidence growth,hbg,0,rebound,17.765736182039575,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,LKA_0.1_10_JHU
LSO,2021-08-30,2177740,0.08527844724994793,660.8751667849631,0,1.9745240478662254,43,14395,0.31620759619682276,-0.14403309086898972,decline,not hbg,11,none,0.29871483153872874,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,LSO_0.1_10_JHU
LTU,2021-08-30,2711566,21.489953986525506,10938.281210404404,14.309074534789122,294.84806934443077,7995,298165,23.557271003699732,0.34310408821608873,elevated incidence growth,hbg,0,rebound,2.6814012375698018,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,LTU_0.1_10_JHU
LUX,2021-08-30,639589,12.105988600267665,11797.598591774225,24.23431297286226,153.53609896355374,982,75672,9.78105711293161,0.07466471648521868,elevated incidence plateau,not hbg,0,rebound,1.2977058885717307,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,LUX_0.1_10_JHU
LVA,2021-08-30,1862687,9.832186359966727,7617.398184143966,4.348556681825771,119.66583757765056,2229,142400,8.963275459181665,0.2409786737151648,elevated incidence growth,hbg,0,rebound,1.565308988764045,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,LVA_0.1_10_JHU
MAC,2021-08-30,630396,0,9.993718234252755,0,0,0,63,0,-0.002055052782776496,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,JHU,MAC_0.1_10_JHU
MAR,2021-08-30,36561813,16.45120044472924,2301.0233577390077,7.319111883209948,253.53228517415118,92696,856049,20.31556515929724,-0.1985006411866667,decline,not hbg,4,none,10.828352115357882,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,MAR_0.1_10_JHU
MCO,2021-08-30,31223,21.504293995725675,10166.95567827746,16.013835954264483,365.1154597572295,114,3188,25.9174031391582,-0.8665543153733053,decline,not hbg,14,none,3.5759096612296113,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,MCO_0.1_10_JHU
MDA,2021-08-30,3323875,10.564261807163348,8015.41230384072,6.498439321574969,149.22342145838775,4960,267204,11.712854573562753,0.3097291819716973,elevated incidence growth,hbg,0,rebound,1.8562596368317839,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,MDA_0.1_10_JHU
MDG,2021-08-30,27534354,0.0077824856281267785,155.64659956898103,0,0.15616854493845267,43,42862,0.009181948146302073,-0.0014198512760913568,decline,not hbg,122,none,0.10032196351080211,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,MDG_0.1_10_JHU
MDV,2021-08-30,390669,32.654607499298436,20622.13426565346,43.25912729190184,427.7278207382733,1671,80960,30.723531399390815,0.07613670175089723,elevated incidence plateau,not hbg,0,rebound,2.063982213438735,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,MDV_0.1_10_JHU
MEX,2021-08-30,130207371,12.030040910663956,2537.700419433244,4.273183581903362,178.8116895471303,232826,3341264,13.658085430181757,0.0028275982219309217,elevated incidence plateau,not hbg,0,rebound,6.968201255572741,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,MEX_0.1_10_JHU
MHL,2021-08-30,78831,0,5.074145957808477,0,0,0,4,0,-2.978607404660622e-11,nonepast2wk,nonepast2wk,0,nonepast2wk,0,10,0.1,100,Case,2021-08-30,nonepast2wk,0 cases in the past two weeks,0 cases in the past two weeks,JHU,MHL_0.1_10_JHU
MKD,2021-08-30,2128262,43.10693755884222,8148.533538499623,13.814088678931448,618.6738286921445,13167,175624,50.69606822716229,1.6313021285411051,elevated incidence growth,hbg,0,rebound,7.497266888352389,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,MKD_0.1_10_JHU
MLI,2021-08-30,20137527,0.07803483374242148,73.61238689196685,0.07945364890137702,0.8739901379151434,176,14873,0.06057186623325692,0.0014135384799078708,low incidence plateau,not hbg,129,none,1.1833523835137498,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,MLI_0.1_10_JHU
MLT,2021-08-30,460891,9.050791990792277,7809.872616301902,7.37701538975593,161.20948337025402,743,36123,8.47007841315618,-0.5429559018848498,decline,not hbg,26,none,2.056861279517205,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,MLT_0.1_10_JHU
MMR,2021-08-30,57069099,5.009466055977555,677.4466761525608,6.278353895161373,68.15947803906977,38898,395883,4.041197058892652,-0.15401891475373639,decline,not hbg,23,none,9.825630299861322,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,MMR_0.1_10_JHU
MNE,2021-08-30,607414,103.71838647117329,18612.958260052335,69.63948805921497,1365.4607895109402,8294,114787,108.01135275436782,3.230378466469989,elevated incidence growth,hbg,0,rebound,7.225556901042801,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,MNE_0.1_10_JHU
MNG,2021-08-30,3198913,75.80253488785547,6400.669763224481,85.65409562560782,943.0703492092471,30168,213820,61.94114846426058,1.378713544956904,elevated incidence growth,hbg,0,rebound,14.109063698437938,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,MNG_0.1_10_JHU
MOZ,2021-08-30,30888034,1.353274863657532,469.4346777044562,0.6151249380261625,22.711060211860683,7015,146053,1.0630310490862387,-0.15178590094078473,decline,not hbg,21,none,4.803050947258872,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,MOZ_0.1_10_JHU
MRT,2021-08-30,4079284,4.923833272141451,806.489570228501,3.015235026538971,75.45441798119464,3078,33432,5.75796698831117,-0.0801501750232234,decline,not hbg,7,none,9.206748025843503,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,MRT_0.1_10_JHU
MUS,2021-08-30,1386129,21.622394864712078,637.5926874668334,110.30719363060726,293.9120384899241,4074,10196,19.54173723622943,0.5180730794367006,elevated incidence growth,hbg,0,rebound,39.95684582189094,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,MUS_0.1_10_JHU
MWI,2021-08-30,20308502,0.5360175893679298,296.21373072505014,0.20188588995879658,10.660559799043824,2165,60386,0.45342283156969837,-0.0895421799610516,decline,not hbg,22,none,3.58526810850197,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,MWI_0.1_10_JHU
MYS,2021-08-30,33519406,65.03354248836331,4956.854801407536,57.48311888343129,897.1459697107994,300718,1725357,67.72613412314102,0.49084342774149453,elevated incidence growth,hbg,0,rebound,17.429320424700514,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,MYS_0.1_10_JHU
NAM,2021-08-30,2678191,5.542120462228922,4646.1372087139625,6.870309100433838,87.93248875827067,2355,124900,2.8343328220758015,-0.28857869358143473,decline,not hbg,46,none,1.8855084067253804,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,NAM_0.1_10_JHU
NER,2021-08-30,23605767,0.044178066438472996,24.662859473522477,0.01694501178462026,0.5041141005924565,119,5843,0.037699276264371195,7.402961233590384e-4,low incidence plateau,not hbg,0,none,2.0366250213931196,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,NER_0.1_10_JHU
NGA,2021-08-30,219463862,0.27450012313579464,86.65950010224722,0.20960170654428745,3.9724079948980346,8718,191805,0.32711116851629324,0.0037596374468470127,low incidence plateau,not hbg,215,none,4.545241260655353,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,NGA_0.1_10_JHU
NIC,2021-08-30,6243931,1.1325283017106642,178.84566629579987,0,14.670245395088443,916,11167,1.220042436078906,0.020284183106621483,elevated incidence plateau,not hbg,0,rebound,8.202740216709948,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,NIC_0.1_10_JHU
NLD,2021-08-30,17337403,15.343375574431775,11341.860139030048,13.098847618642768,212.87501940169386,36907,1973984,11.566619627118481,-0.3536035921433805,decline,not hbg,30,none,1.86967067615543,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,NLD_0.1_10_JHU
NOR,2021-08-30,5509591,22.446571546132418,2808.4169172318907,24.48457607833322,242.75849151053126,13375,158389,18.20782103419793,0.5884476230647212,elevated incidence growth,hbg,0,rebound,8.444399547948406,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,NOR_0.1_10_JHU
NPL,2021-08-30,30424878,5.701631032717614,2485.5716524389777,6.251463029695633,86.39640231260773,26286,761124,6.40113184944763,-0.09563948433902922,decline,not hbg,7,none,3.4535765525722484,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,NPL_0.1_10_JHU
NZL,2021-08-30,4991442,1.210643566099165,67.46404288437232,0,11.880334380325365,593,3520,0.9215687543015638,0.04894051147116267,elevated incidence plateau,not hbg,0,rebound,16.846590909090907,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,NZL_0.1_10_JHU
OMN,2021-08-30,3694755,3.0506565581281393,8169.789723153884,2.8959971635467032,49.55673650891549,1831,302239,1.479889572649166,-0.2644308380219958,decline,not hbg,52,none,0.6058119567626944,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,OMN_0.1_10_JHU
PAK,2021-08-30,238181034,1.7069849002814408,482.11005511283247,1.6113793510527794,23.01568646309596,54819,1160119,1.7249166453234237,-0.0045247610863519945,decline,not hbg,7,none,4.725291112377264,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,PAK_0.1_10_JHU
PAN,2021-08-30,3928646,14.730629476778631,11592.896309386419,9.4434571096505,223.206672222439,8769,457037,14.835779864339454,-0.3418738600865422,decline,not hbg,37,none,1.918663040410295,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,PAN_0.1_10_JHU
PER,2021-08-30,32201224,3.299785836002229,6666.275879983409,7.161218467968796,49.001242934119546,15779,2149591,3.0089604399400876,-0.06515592699637353,decline,not hbg,126,none,0.7340466163098003,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,PER_0.1_10_JHU
PHL,2021-08-30,110818325,15.283186628719932,1731.839025720701,20.01383796407318,198.84436982782404,220356,1976202,14.988760860010226,0.3211405033086213,elevated incidence growth,hbg,0,rebound,11.150479556239697,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,PHL_0.1_10_JHU
PLW,2021-08-30,21613,0.660977850632225,9.253689908851156,0,9.253689908851156,2,2,0.9237885003629677,0.04861453661728225,lessthan5,lessthan5,0,lessthan5,100,10,0.1,100,Case,2021-08-30,lessthan5,1-5 cases in the past two weeks,1-5 cases in the past two weeks,JHU,PLW_0.1_10_JHU
PNG,2021-08-30,7399757,0,241.06197000793404,0,0.3513628893489624,26,17838,0,-0.0067020695465081475,decline,not hbg,95,none,0.1457562507007512,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,PNG_0.1_10_JHU
POL,2021-08-30,38185913,0.5910930706677391,7562.315678334798,0.4032900823924257,7.657274031919769,2924,2888385,0.577161307243455,0.008457755223419168,low incidence plateau,not hbg,143,none,0.1012330419940555,10,0.1,100,Case,2021-08-30,low incidence plateau,Low incidence plateau,Low incidence plateau,JHU,POL_0.1_10_JHU
PRT,2021-08-30,10263850,21.536056854189155,10038.03084194945,10.444423876030925,307.37978438889877,31549,1036019,21.054370726483405,-0.15056952256505454,decline,not hbg,27,none,3.0452144217432306,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,PRT_0.1_10_JHU
PRY,2021-08-30,7272639,1.2119789961088827,6300.725225052419,1.6637701940107297,22.179019197844354,1613,458455,0.42016910081559405,-0.16973648477260117,decline,not hbg,77,none,0.3518338768254245,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,PRY_0.1_10_JHU
PSE,2021-08-30,4906308,35.47037231021204,6813.491063807188,49.14082034800913,382.87445468160604,18785,339816,27.994345283623066,1.251047302265985,elevated incidence growth,hbg,0,rebound,5.527991618993808,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,PSE_0.1_10_JHU
QAT,2021-08-30,2479995,8.323749500646954,9353.832222588006,8.266145697874391,126.73412648009253,3143,232571,9.722559529994786,0.0780998642722173,elevated incidence plateau,not hbg,0,rebound,1.3514152667357495,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence plateau,Rebound,JHU,QAT_0.1_10_JHU
ROU,2021-08-30,21230362,4.112708286099405,5157.019259223452,3.2924544574416585,46.833869342406615,9943,1097452,3.498226474084691,0.12262239491141878,elevated incidence growth,not hbg,0,rebound,0.9060077342790391,10,0.1,100,Case,2021-08-30,rebound,Elevated incidence growth,Rebound,JHU,ROU_0.1_10_JHU
RUS,2021-08-30,142320790,13.144350067998857,4741.007269563357,12.547710000766578,190.93345392475658,271738,6803323,13.288964616518207,-0.11430133257830995,decline,not hbg,31,none,3.9941951896154277,10,0.1,100,Case,2021-08-30,decline,Sustained decline,Sustained decline,JHU,RUS_0.1_10_JHU
