"Variants","country_code","Verification","country_name","variant_file_date","variant_date"
"Delta (B.1.617.2)","CYM","Verified","Cayman Islands",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","VCT","Verified","Saint Vincent and the Grenadines",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","BLZ","Verified","Belize",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TTO","Verified","Trinidad and Tobago",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GRD","Verified","Grenada",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","VGB","Verified","British Virgin Islands",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","LCA","Verified","Saint Lucia",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TCA","Verified","Turks and Caicos Islands",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MNE","Unverified","Montenegro",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","AND","Unverified","Andorra",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","EGY","Verified","Egypt",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","BMU","Verified","Bermuda",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","SPM","Verified","Saint Pierre and Miquelon",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","JAM","Verified","Jamaica",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","KNA","Verified","Saint Kitts and Nevis",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GIB","Unverified","Gibraltar",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","LIE","Unverified","Liechtenstein",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","KGZ","Verified","Kyrgyzstan",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","LKA","Verified","Sri Lanka",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MDV","Verified","Maldives",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","DMA","Verified","Dominica",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","HND","Verified","Honduras",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GIN","Verified","Guinea",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GNB","Verified","Guinea-Bissau",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MNP","Verified","Northern Mariana Islands (Commonwealth of the)",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","BHS","Verified","Bahamas",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GUY","Verified","Guyana",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","HTI","Verified","Haiti",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MSR","Verified","Montserrat",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","ISL","Verified","Iceland",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","NCL","Verified","New Caledonia",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","CIV","Verified","Côte d’Ivoire",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","STP","Unverified","Sao Tome and Principe",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","DOM","Verified","Dominican Republic",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","BLM","Verified","Saint Barthélemy",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MAF","Verified","Saint Martin",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","BRN","Verified","Brunei Darussalam",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","ETH","Verified","Ethiopia",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","SLE","Verified","Sierra Leone",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TGO","Verified","Togo",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","LBR","Verified","Liberia",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","BEN","Verified","Benin",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","BFA","Verified","Burkina Faso",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","CMR","Verified","Cameroon",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GAB","Verified","Gabon",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MLI","Verified","Mali",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","NZL","Verified","New Zealand",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","CHN","Verified","China",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","BOL","Verified","Bolivia (Plurinational State of)",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","IND","Verified","India",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GRL","Verified","Greenland",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","NER","Verified","Niger",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","VUT","Verified","Vanuatu",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","NIC","Verified","Nicaragua",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","SOM","Verified","Somalia",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GNQ","Verified","Equatorial Guinea",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","COM","Verified","Comoros",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","DJI","Verified","Djibouti",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","LSO","Verified","Lesotho",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TCD","Verified","Chad",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TZA","Verified","United Republic of Tanzania",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","SLB","Verified","Solomon Islands",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","PLW","Unverified","Palau",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","ASM","Unverified","American Samoa",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","REU","Verified","Réunion",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","HRV","Verified","Croatia",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","CYP","Verified","Cyprus",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MYT","Verified","Mayotte",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","SDN","Verified","Sudan",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","LBY","Verified","Libya",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","COK","Not reported","Cook Islands",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","ERI","Not reported","Eritrea",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","ESH","Not reported","Western Sahara",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","FLK","Not reported","Falkland Islands (Malvinas)",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","FRO","Not reported","Faroe Islands",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","FSM","Not reported","Micronesia (Federated States of)",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","GGY","Not reported","Guernsey",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","HKG","Not reported","Hong Kong",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","IMN","Not reported","Isle of Man",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","JEY","Not reported","Jersey",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","KIR","Not reported","Kiribati",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MAC","Not reported","Macau",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MDG","Not reported","Madagascar",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","MHL","Not reported","Marshall Islands",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","NIU","Not reported","Niue",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","NRU","Not reported","Nauru",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","PCN","Not reported","Pitcairn Islands",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","PRK","Not reported","Democratic People's Republic of Korea",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","SHN","Not reported","Saint Helena",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","SMR","Not reported","San Marino",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","SYR","Not reported","Syrian Arab Republic",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TJK","Not reported","Tajikistan",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TKL","Not reported","Tokelau",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TKM","Not reported","Turkmenistan",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TON","Not reported","Tonga",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TUV","Not reported","Tuvalu",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","TWN","Not reported","Taiwan",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","VAT","Not reported","Holy See",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","WLF","Not reported","Wallis and Futuna",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","WSM","Not reported","Samoa",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","YEM","Not reported","Yemen",2022-03-30,"Data as of 2022-03-29"
"Delta (B.1.617.2)","OTH","Not reported","Other",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ISR","Verified","Israel",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CHN","Verified","China",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CZE","Verified","Czechia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NLD","Verified","Netherlands",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ITA","Verified","Italy",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CAN","Verified","Canada",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","AUT","Verified","Austria",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PRT","Verified","Portugal",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BWA","Verified","Botswana",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ZAF","Verified","South Africa",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","DEU","Verified","Germany",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","REU","Verified","Réunion",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SWE","Verified","Sweden",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","JPN","Verified","Japan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ESP","Verified","Spain",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GHA","Verified","Ghana",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NGA","Verified","Nigeria",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SAU","Verified","Saudi Arabia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BRA","Verified","Brazil",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ARE","Verified","United Arab Emirates",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","FIN","Verified","Finland",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ISL","Verified","Iceland",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","IND","Verified","India",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NOR","Verified","Norway",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BEL","Verified","Belgium",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GBR","Verified","The United Kingdom",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GRC","Verified","Greece",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MYS","Verified","Malaysia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ROU","Verified","Romania",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","LKA","Verified","Sri Lanka",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","TUN","Verified","Tunisia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MEX","Verified","Mexico",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","LUX","Verified","Luxembourg",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ZMB","Verified","Zambia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CHL","Verified","Chile",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MDV","Verified","Maldives",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ARG","Verified","Argentina",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","USA","Verified","United States of America",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","HRV","Verified","Croatia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","FJI","Verified","Fiji",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NAM","Verified","Namibia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NPL","Verified","Nepal",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","THA","Verified","Thailand",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ZWE","Verified","Zimbabwe",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SGP","Verified","Singapore",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SEN","Verified","Senegal",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MNE","Unverified","Montenegro",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","UGA","Verified","Uganda",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","RUS","Verified","Russian Federation",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BMU","Verified","Bermuda",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","DNK","Verified","Denmark",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","IRL","Verified","Ireland",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CHE","Verified","Switzerland",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","EST","Verified","Estonia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","KWT","Verified","Kuwait",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MWI","Verified","Malawi",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CUB","Verified","Cuba",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","JOR","Verified","Jordan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BHR","Verified","Bahrain",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SLE","Verified","Sierra Leone",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SVK","Verified","Slovakia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","TUR","Verified","Turkey",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","AUS","Verified","Australia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","FRA","Verified","France",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","KOR","Verified","Republic of Korea",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BGD","Verified","Bangladesh",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GIB","Verified","Gibraltar",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PAK","Verified","Pakistan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PRI","Verified","Puerto Rico",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","TTO","Verified","Trinidad and Tobago",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","LBN","Verified","Lebanon",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","LIE","Unverified","Liechtenstein",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","HUN","Verified","Hungary",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","KHM","Verified","Cambodia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","DZA","Verified","Algeria",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MAR","Verified","Morocco",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MOZ","Verified","Mozambique",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","OMN","Verified","Oman",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PHL","Verified","Philippines",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ECU","Verified","Ecuador",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SVN","Verified","Slovenia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","IDN","Verified","Indonesia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NZL","Verified","New Zealand",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","LTU","Verified","Lithuania",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","LVA","Verified","Latvia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CYP","Verified","Cyprus",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","UKR","Verified","Ukraine",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","EGY","Verified","Egypt",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CRI","Verified","Costa Rica",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","POL","Verified","Poland",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BFA","Verified","Burkina Faso",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GEO","Verified","Georgia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GGY","Verified","Guernsey",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","IRN","Verified","Iran (Islamic Republic of)",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CYM","Verified","Cayman Islands",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GLP","Verified","Guadeloupe",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PAN","Verified","Panama",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PER","Verified","Peru",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MAF","Verified","Saint Martin",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","TGO","Verified","Togo",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PYF","Verified","French Polynesia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PSE","Verified","occupied Palestinian territory, including east Jerusalem",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","QAT","Verified","Qatar",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MUS","Verified","Mauritius",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","COD","Verified","Democratic Republic of the Congo",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","KEN","Verified","Kenya",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","RWA","Verified","Rwanda",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BRN","Verified","Brunei Darussalam",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","DOM","Verified","Dominican Republic",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SRB","Unverified","Serbia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GUF","Verified","French Guiana",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MKD","Unverified","North Macedonia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MTQ","Verified","Martinique",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ABW","Verified","Aruba",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","COL","Verified","Colombia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","JAM","Verified","Jamaica",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PRY","Verified","Paraguay",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","VCT","Verified","Saint Vincent and the Grenadines",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","VEN","Verified","Venezuela (Bolivarian Republic of)",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MMR","Verified","Myanmar",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MLT","Verified","Malta",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BRB","Verified","Barbados",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BES","Verified","Bonaire, Sint Eustatius, and Saba",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GRD","Verified","Grenada",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","AGO","Verified","Angola",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CPV","Verified","Cabo Verde",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SWZ","Verified","Eswatini",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NER","Verified","Niger",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SXM","Verified","Sint Maarten",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","URY","Verified","Uruguay",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GIN","Verified","Guinea",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MRT","Verified","Mauritania",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SSD","Verified","South Sudan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","IRQ","Verified","Iraq",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MYT","Verified","Mayotte",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SLB","Verified","Solomon Islands",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","VNM","Verified","Viet Nam",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","XKX","Verified","Kosovo",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","KAZ","Verified","Kazakhstan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BIH","Unverified","Bosnia and Herzegovina",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ATG","Verified","Antigua and Barbuda",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NCL","Verified","New Caledonia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","UZB","Verified","Uzbekistan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ARM","Verified","Armenia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","VGB","Verified","British Virgin Islands",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GTM","Verified","Guatemala",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","AZE","Verified","Azerbaijan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","KGZ","Verified","Kyrgyzstan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SYC","Verified","Seychelles",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BTN","Verified","Bhutan",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","AIA","Verified","Anguilla",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","SUR","Verified","Suriname",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","PNG","Verified","Papua New Guinea",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MLI","Unverified","Mali",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","TLS","Verified","Timor-Leste",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BOL","Verified","Bolivia (Plurinational State of)",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","CUW","Verified","Curaçao",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","VIR","Verified","United States Virgin Islands",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","HND","Verified","Honduras",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GUM","Verified","Guam",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MSR","Verified","Montserrat",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","NIC","Verified","Nicaragua",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","KIR","Verified","Kiribati",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ETH","Verified","Ethiopia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","AND","Unverified","Andorra",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","ALB","Verified","Albania",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BLR","Verified","Belarus",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","BGR","Verified","Bulgaria",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GMB","Verified","Gambia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MDA","Verified","Republic of Moldova",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","LCA","Verified","Saint Lucia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","MNG","Verified","Mongolia",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","COG","Verified","Congo",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","TZA","Verified","United Republic of Tanzania",2022-03-30,"Data as of 2022-03-29"
"Omicron (B.1.1.529)","GAB","Verified","Gabon",2022-03-30,"Data as of 2022-03-29"
